id_inmueble,consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,superficie_m2,categoria
VIV-03807,296.35,True,29,Casa,6,96,Moderado
VIV-03808,257.92,True,17,Casa,12,83,Eficiente
VIV-03809,380.21,True,19,Casa,6,107,Ineficiente
VIV-03810,387.93,True,23,Casa,6,104,Ineficiente
VIV-03811,261.76,True,17,Casa,12,99,Eficiente
VIV-03812,255.89,True,18,Casa,6,68,Eficiente
COM-03813,3480.8,False,69,Comercio,12,54,Ineficiente
VIV-03814,282.82,True,32,Casa,6,45,Moderado
VIV-03815,446.24,True,30,Casa,12,104,Ineficiente
VIV-03816,282.74,True,29,Casa,6,137,Moderado
VIV-03817,421.13,True,26,Casa,12,73,Ineficiente
VIV-03818,401.49,True,22,Casa,12,44,Ineficiente
VIV-03819,416.54,True,31,Casa,12,104,Ineficiente
VIV-03820,353.52,True,17,Casa,6,85,Moderado
VIV-03821,420.88,True,32,Casa,6,48,Ineficiente
VIV-03822,411.71,True,31,Casa,6,111,Ineficiente
VIV-03823,437.86,True,28,Casa,6,128,Ineficiente
VIV-03824,255.17,True,18,Casa,6,121,Eficiente
COM-03825,2062.73,True,55,Comercio,12,67,Ineficiente
VIV-03826,393.21,True,21,Casa,6,87,Ineficiente
VIV-03827,218.52,True,12,Casa,6,100,Eficiente
COM-03828,1648.21,True,41,Comercio,12,134,Eficiente
VIV-03829,280.8,True,32,Casa,12,96,Moderado
VIV-03830,393.14,True,19,Casa,6,137,Ineficiente
VIV-03831,231.17,True,14,Casa,6,127,Eficiente
VIV-03832,273.44,True,25,Casa,12,84,Eficiente
VIV-03833,357.1,True,19,Casa,6,93,Moderado
VIV-03834,290.62,True,25,Casa,6,106,Moderado
VIV-03835,425.8,True,29,Casa,12,99,Ineficiente
VIV-03836,382.68,True,26,Casa,6,100,Ineficiente
COM-03837,911.21,True,28,Comercio,12,92,Eficiente
VIV-03838,373.46,True,21,Casa,6,101,Ineficiente
VIV-03839,343.71,True,12,Casa,12,83,Moderado
VIV-03840,294.53,True,31,Casa,12,82,Moderado
VIV-03841,256.86,True,24,Casa,12,124,Eficiente
VIV-03842,227.34,True,17,Casa,12,65,Eficiente
VIV-03843,390.58,True,23,Casa,6,76,Ineficiente
COM-03844,2001.34,False,29,Comercio,12,142,Moderado
VIV-03845,263.38,True,20,Casa,12,107,Eficiente
VIV-03846,270.52,True,24,Casa,6,79,Eficiente
VIV-03847,274.32,True,20,Casa,12,75,Eficiente
VIV-03848,253.15,True,23,Casa,6,114,Eficiente
VIV-03849,253.42,True,20,Casa,6,149,Eficiente
VIV-03850,260.39,True,29,Casa,6,53,Eficiente
VIV-03851,355.61,True,15,Casa,6,114,Moderado
VIV-03852,369.13,True,14,Casa,6,100,Moderado
VIV-03853,381.05,True,19,Casa,6,65,Ineficiente
COM-03854,2114.11,True,33,Comercio,12,31,Ineficiente
VIV-03855,306.31,True,29,Casa,12,85,Moderado
COM-03856,1451.86,True,62,Comercio,12,39,Ineficiente
VIV-03857,240.93,True,16,Casa,12,137,Eficiente
VIV-03858,326.36,True,30,Casa,6,93,Moderado
VIV-03859,274.22,True,23,Casa,6,135,Eficiente
VIV-03860,268.89,True,29,Casa,6,67,Eficiente
VIV-03861,405.26,True,29,Casa,6,67,Ineficiente
VIV-03862,288.45,True,27,Casa,6,94,Moderado
VIV-03863,281.16,True,29,Casa,12,40,Moderado
VIV-03864,414.9,True,27,Casa,12,83,Ineficiente
COM-03865,1089.43,True,57,Comercio,12,41,Ineficiente
VIV-03866,457.77,True,31,Casa,6,69,Ineficiente
COM-03867,1024.47,False,38,Comercio,12,99,Eficiente
VIV-03868,326.24,True,31,Casa,6,70,Moderado
VIV-03869,384.8,True,19,Casa,6,54,Ineficiente
VIV-03870,349.09,True,16,Casa,6,117,Moderado
COM-03871,2682.65,True,51,Comercio,12,128,Moderado
VIV-03872,454.9,True,31,Casa,6,87,Ineficiente
VIV-03873,231.77,True,14,Casa,6,63,Eficiente
VIV-03874,229.03,True,18,Casa,6,133,Eficiente
VIV-03875,325.27,True,29,Casa,6,90,Moderado
COM-03876,2760.88,True,43,Comercio,12,49,Ineficiente
COM-03877,2031.05,False,42,Comercio,12,102,Moderado
VIV-03878,226.01,True,15,Casa,6,41,Eficiente
VIV-03879,396.45,True,22,Casa,12,59,Ineficiente
VIV-03880,398.18,True,20,Casa,6,49,Ineficiente
VIV-03881,300.12,True,29,Casa,6,94,Moderado
VIV-03882,277.48,True,25,Casa,6,160,Moderado
COM-03883,2195.31,False,37,Comercio,12,156,Moderado
VIV-03884,380.83,True,25,Casa,6,40,Ineficiente
VIV-03885,293.68,True,29,Casa,12,55,Moderado
COM-03886,1183.91,True,69,Comercio,12,62,Moderado
COM-03887,1971.07,True,48,Comercio,12,127,Moderado
VIV-03888,348.76,True,15,Casa,6,120,Moderado
VIV-03889,364.23,True,22,Casa,6,89,Moderado
VIV-03890,322.25,True,28,Casa,6,124,Moderado
VIV-03891,410.76,True,32,Casa,6,118,Ineficiente
COM-03892,1799.1,False,72,Comercio,12,172,Eficiente
COM-03893,2749.74,False,41,Comercio,12,109,Ineficiente
VIV-03894,255.15,True,17,Casa,12,95,Eficiente
COM-03895,2457.72,False,26,Comercio,12,138,Moderado
VIV-03896,264.17,True,26,Casa,12,153,Eficiente
COM-03897,2372.98,True,70,Comercio,12,51,Ineficiente
VIV-03898,379.06,True,20,Casa,12,52,Ineficiente
VIV-03899,273.49,True,19,Casa,12,101,Eficiente
VIV-03900,235.37,True,18,Casa,12,102,Eficiente
VIV-03901,267.13,True,25,Casa,12,163,Eficiente
VIV-03902,352.12,True,14,Casa,6,99,Moderado
VIV-03903,239.8,True,16,Casa,6,72,Eficiente
COM-03904,2247.49,True,65,Comercio,12,175,Eficiente
VIV-03905,401.01,True,20,Casa,12,123,Ineficiente
VIV-03906,390.97,True,25,Casa,12,88,Ineficiente
VIV-03907,246.54,True,16,Casa,6,80,Eficiente
VIV-03908,301.83,True,31,Casa,12,102,Moderado
VIV-03909,386.92,True,20,Casa,6,113,Ineficiente
COM-03910,1078.83,False,66,Comercio,12,122,Eficiente
COM-03911,2133.14,True,54,Comercio,12,137,Moderado
VIV-03912,266.34,True,31,Casa,6,99,Eficiente
VIV-03913,374.65,True,17,Casa,6,61,Ineficiente
COM-03914,900.95,False,60,Comercio,12,166,Eficiente
VIV-03915,412.99,True,27,Casa,12,78,Ineficiente
VIV-03916,251.66,True,21,Casa,6,93,Eficiente
COM-03917,3331.5,False,65,Comercio,12,146,Ineficiente
VIV-03918,381.42,True,22,Casa,6,101,Ineficiente
COM-03919,1386.7,True,34,Comercio,12,78,Moderado
VIV-03920,239.44,True,13,Casa,12,119,Eficiente
COM-03921,2167.58,False,65,Comercio,12,193,Eficiente
VIV-03922,365.29,True,19,Casa,12,85,Moderado
VIV-03923,402.41,True,28,Casa,6,127,Ineficiente
VIV-03924,423.31,True,32,Casa,6,112,Ineficiente
VIV-03925,282.85,True,26,Casa,6,103,Moderado
COM-03926,1093.11,False,51,Comercio,12,100,Eficiente
VIV-03927,257.88,True,20,Casa,6,134,Eficiente
VIV-03928,331.52,True,30,Casa,6,74,Moderado
VIV-03929,233.86,True,12,Casa,12,90,Eficiente
VIV-03930,223.29,True,12,Casa,6,134,Eficiente
VIV-03931,235.28,True,20,Casa,12,96,Eficiente
VIV-03932,265.73,True,29,Casa,6,111,Eficiente
VIV-03933,387.49,True,20,Casa,12,53,Ineficiente
VIV-03934,398.74,True,25,Casa,6,63,Ineficiente
COM-03935,1032.38,True,56,Comercio,12,95,Eficiente
VIV-03936,365.5,True,24,Casa,6,46,Moderado
VIV-03937,431.15,True,32,Casa,6,91,Ineficiente
VIV-03938,380.06,True,28,Casa,12,65,Ineficiente
VIV-03939,293.63,True,32,Casa,6,117,Moderado
VIV-03940,397.73,True,30,Casa,6,139,Ineficiente
VIV-03941,249.94,True,23,Casa,12,96,Eficiente
VIV-03942,440.43,True,28,Casa,6,61,Ineficiente
VIV-03943,359.6,True,17,Casa,12,84,Moderado
VIV-03944,261.41,True,28,Casa,6,46,Eficiente
VIV-03945,258.54,True,24,Casa,6,71,Eficiente
VIV-03946,338.37,True,13,Casa,6,81,Moderado
VIV-03947,235.54,True,19,Casa,6,92,Eficiente
COM-03948,2511.67,False,52,Comercio,12,101,Ineficiente
COM-03949,1942.22,True,42,Comercio,12,54,Ineficiente
VIV-03950,374.99,True,23,Casa,6,117,Ineficiente
VIV-03951,252.96,True,16,Casa,12,146,Eficiente
COM-03952,2818.3,False,39,Comercio,12,94,Ineficiente
VIV-03953,279.23,True,25,Casa,6,111,Moderado
COM-03954,2218.59,False,42,Comercio,12,124,Moderado
COM-03955,3372.21,True,46,Comercio,12,39,Ineficiente
VIV-03956,370.21,True,14,Casa,12,69,Moderado
VIV-03957,228.82,True,18,Casa,12,121,Eficiente
VIV-03958,292.94,True,23,Casa,6,119,Moderado
VIV-03959,289.13,True,27,Casa,6,88,Moderado
VIV-03960,359.71,True,13,Casa,6,46,Moderado
VIV-03961,354.13,True,16,Casa,12,56,Moderado
VIV-03962,269.62,True,29,Casa,12,87,Eficiente
VIV-03963,242.91,True,22,Casa,12,108,Eficiente
COM-03964,2236.05,False,35,Comercio,12,40,Ineficiente
COM-03965,1055.62,False,35,Comercio,12,69,Moderado
VIV-03966,228.04,True,14,Casa,12,107,Eficiente
VIV-03967,380.84,True,29,Casa,12,95,Ineficiente
COM-03968,2801.59,False,66,Comercio,12,63,Ineficiente
VIV-03969,219.14,True,13,Casa,6,44,Eficiente
VIV-03970,306.34,True,27,Casa,6,91,Moderado
VIV-03971,436.13,True,29,Casa,12,93,Ineficiente
COM-03972,2244.02,True,63,Comercio,12,78,Ineficiente
VIV-03973,292.9,True,24,Casa,6,126,Moderado
VIV-03974,369.3,True,15,Casa,6,120,Moderado
COM-03975,2051.28,True,45,Comercio,12,68,Ineficiente
COM-03976,1619.24,False,61,Comercio,12,182,Eficiente
COM-03977,1698.92,True,57,Comercio,12,199,Eficiente
VIV-03978,269.53,True,30,Casa,6,102,Eficiente
COM-03979,1674.54,False,53,Comercio,12,123,Moderado
VIV-03980,312.92,True,31,Casa,6,106,Moderado
VIV-03981,415.59,True,29,Casa,6,84,Ineficiente
VIV-03982,378.86,True,23,Casa,12,53,Ineficiente
COM-03983,2755.14,True,51,Comercio,12,176,Moderado
VIV-03984,388.02,True,28,Casa,12,87,Ineficiente
VIV-03985,404.28,True,23,Casa,6,78,Ineficiente
COM-03986,1637.99,False,45,Comercio,12,158,Eficiente
VIV-03987,431.51,True,29,Casa,6,62,Ineficiente
VIV-03988,307.58,True,31,Casa,6,104,Moderado
COM-03989,2338.97,False,58,Comercio,12,39,Ineficiente
COM-03990,2183.65,False,52,Comercio,12,192,Eficiente
COM-03991,2260.03,False,35,Comercio,12,118,Moderado
COM-03992,2769.61,False,59,Comercio,12,149,Moderado
VIV-03993,409.73,True,27,Casa,6,108,Ineficiente
COM-03994,1911.8,False,51,Comercio,12,173,Eficiente
VIV-03995,256.96,True,19,Casa,6,96,Eficiente
COM-03996,2222.78,False,63,Comercio,12,103,Moderado
VIV-03997,339.42,True,31,Casa,6,75,Moderado
VIV-03998,413.29,True,29,Casa,6,79,Ineficiente
COM-03999,1965.05,False,34,Comercio,12,62,Ineficiente
VIV-04000,376.88,True,23,Casa,6,89,Ineficiente
VIV-04001,393.98,True,21,Casa,6,49,Ineficiente
VIV-04002,422.64,True,32,Casa,6,56,Ineficiente
VIV-04003,275.22,True,22,Casa,12,81,Eficiente
VIV-04004,242.8,True,15,Casa,6,93,Eficiente
VIV-04005,257.9,True,26,Casa,6,96,Eficiente
COM-04006,3239.16,True,66,Comercio,12,74,Ineficiente
VIV-04007,437.62,True,27,Casa,6,75,Ineficiente
VIV-04008,385.06,True,20,Casa,6,145,Ineficiente
VIV-04009,373.78,True,19,Casa,6,96,Ineficiente
VIV-04010,400.81,True,25,Casa,12,40,Ineficiente
VIV-04011,358.11,True,12,Casa,6,102,Moderado
COM-04012,2046.63,False,33,Comercio,12,71,Ineficiente
VIV-04013,265.57,True,25,Casa,6,83,Eficiente
VIV-04014,356.72,True,12,Casa,12,78,Moderado
COM-04015,2360.46,True,71,Comercio,12,171,Moderado
VIV-04016,273.51,True,20,Casa,6,153,Eficiente
VIV-04017,277.22,True,30,Casa,6,114,Moderado
VIV-04018,257.47,True,21,Casa,6,128,Eficiente
VIV-04019,264.06,True,26,Casa,12,87,Eficiente
VIV-04020,259.47,True,17,Casa,6,97,Eficiente
VIV-04021,212.85,True,12,Casa,6,64,Eficiente
VIV-04022,266.22,True,29,Casa,6,115,Eficiente
VIV-04023,263.39,True,19,Casa,12,86,Eficiente
VIV-04024,240.41,True,18,Casa,12,99,Eficiente
VIV-04025,276.97,True,21,Casa,6,80,Moderado
COM-04026,1056.4,True,61,Comercio,12,172,Eficiente
VIV-04027,347.77,True,16,Casa,6,64,Moderado
COM-04028,1245.02,False,65,Comercio,12,175,Eficiente
COM-04029,1066.54,False,53,Comercio,12,92,Eficiente
VIV-04030,325.6,True,30,Casa,12,94,Moderado
VIV-04031,390.23,True,19,Casa,12,67,Ineficiente
VIV-04032,412.35,True,28,Casa,6,80,Ineficiente
VIV-04033,361.44,True,16,Casa,12,98,Moderado
VIV-04034,243.63,True,22,Casa,6,117,Eficiente
VIV-04035,251.28,True,22,Casa,6,84,Eficiente
VIV-04036,373.14,True,22,Casa,12,70,Ineficiente
VIV-04037,378.52,True,19,Casa,6,139,Ineficiente
VIV-04038,341.75,True,15,Casa,12,116,Moderado
VIV-04039,236.03,True,14,Casa,6,65,Eficiente
VIV-04040,344.56,True,14,Casa,6,87,Moderado
COM-04041,2861.39,True,69,Comercio,12,40,Ineficiente
VIV-04042,368.42,True,19,Casa,12,123,Moderado
VIV-04043,289.53,True,22,Casa,6,82,Moderado
COM-04044,2047.66,False,61,Comercio,12,162,Eficiente
VIV-04045,232.63,True,18,Casa,6,73,Eficiente
VIV-04046,379.7,True,21,Casa,6,102,Ineficiente
VIV-04047,411.73,True,24,Casa,6,76,Ineficiente
COM-04048,2334.86,False,65,Comercio,12,59,Ineficiente
VIV-04049,257.81,True,19,Casa,12,88,Eficiente
VIV-04050,224.23,True,12,Casa,6,66,Eficiente
VIV-04051,323.32,True,29,Casa,6,115,Moderado
VIV-04052,244.19,True,14,Casa,12,99,Eficiente
VIV-04053,265.37,True,24,Casa,6,111,Eficiente
COM-04054,1501.49,False,41,Comercio,12,130,Eficiente
COM-04055,2826.43,True,47,Comercio,12,169,Moderado
COM-04056,1046.11,False,45,Comercio,12,190,Eficiente
VIV-04057,394.22,True,31,Casa,6,70,Ineficiente
COM-04058,1625.58,False,60,Comercio,12,100,Moderado
VIV-04059,299.73,True,24,Casa,12,117,Moderado
VIV-04060,290.83,True,25,Casa,12,93,Moderado
VIV-04061,403.12,True,24,Casa,6,107,Ineficiente
VIV-04062,435.49,True,26,Casa,6,75,Ineficiente
COM-04063,2863.53,False,43,Comercio,12,142,Moderado
VIV-04064,380.97,True,16,Casa,12,119,Ineficiente
VIV-04065,245.61,True,15,Casa,6,105,Eficiente
VIV-04066,411.3,True,28,Casa,12,78,Ineficiente
COM-04067,2205.64,False,48,Comercio,12,157,Moderado
VIV-04068,376.92,True,22,Casa,6,90,Ineficiente
VIV-04069,271.93,True,29,Casa,12,86,Eficiente
VIV-04070,299.38,True,26,Casa,12,131,Moderado
VIV-04071,280.3,True,31,Casa,6,126,Moderado
VIV-04072,365.5,True,24,Casa,6,70,Moderado
COM-04073,2101.11,True,60,Comercio,12,65,Ineficiente
VIV-04074,431.28,True,31,Casa,12,59,Ineficiente
VIV-04075,292.97,True,30,Casa,12,96,Moderado
COM-04076,2170.89,False,46,Comercio,12,147,Moderado
VIV-04077,336.84,True,13,Casa,6,124,Moderado
VIV-04078,232.24,True,16,Casa,6,135,Eficiente
VIV-04079,257.39,True,21,Casa,6,84,Eficiente
VIV-04080,377.82,True,22,Casa,6,93,Ineficiente
VIV-04081,286.85,True,26,Casa,12,104,Moderado
VIV-04082,334.17,True,12,Casa,6,49,Moderado
VIV-04083,369.41,True,23,Casa,12,55,Moderado
VIV-04084,395.62,True,28,Casa,12,70,Ineficiente
VIV-04085,264.78,True,24,Casa,6,92,Eficiente
VIV-04086,345.65,True,13,Casa,6,93,Moderado
VIV-04087,406.04,True,30,Casa,6,81,Ineficiente
VIV-04088,286.75,True,29,Casa,6,76,Moderado
COM-04089,1477.12,False,57,Comercio,12,35,Ineficiente
VIV-04090,380.72,True,17,Casa,6,88,Ineficiente
VIV-04091,338.56,True,14,Casa,12,91,Moderado
VIV-04092,365.63,True,23,Casa,12,91,Moderado
COM-04093,1182.5,True,61,Comercio,12,133,Eficiente
VIV-04094,221.51,True,15,Casa,6,58,Eficiente
VIV-04095,283.64,True,30,Casa,12,90,Moderado
VIV-04096,243.13,True,20,Casa,6,71,Eficiente
VIV-04097,261.36,True,29,Casa,12,60,Eficiente
VIV-04098,417.19,True,31,Casa,6,96,Ineficiente
VIV-04099,257.78,True,23,Casa,6,149,Eficiente
COM-04100,2264.62,False,62,Comercio,12,45,Ineficiente
COM-04101,2813.83,False,49,Comercio,12,88,Ineficiente
COM-04102,1935.54,True,29,Comercio,12,83,Ineficiente
VIV-04103,395.37,True,22,Casa,12,71,Ineficiente
COM-04104,2002.82,True,61,Comercio,12,118,Moderado
VIV-04105,431.31,True,28,Casa,12,128,Ineficiente
VIV-04106,239.11,True,18,Casa,12,106,Eficiente
VIV-04107,342.23,True,12,Casa,6,73,Moderado
VIV-04108,402.64,True,27,Casa,6,93,Ineficiente
COM-04109,1953.68,True,29,Comercio,12,143,Moderado
VIV-04110,234.63,True,16,Casa,12,98,Eficiente
VIV-04111,369.82,True,15,Casa,6,88,Moderado
VIV-04112,383.11,True,25,Casa,12,70,Ineficiente
VIV-04113,433.01,True,27,Casa,12,53,Ineficiente
VIV-04114,430.61,True,32,Casa,12,101,Ineficiente
VIV-04115,235.78,True,15,Casa,6,40,Eficiente
COM-04116,2096.12,True,53,Comercio,12,117,Moderado
VIV-04117,359.6,True,12,Casa,6,120,Moderado
VIV-04118,299.25,True,27,Casa,6,82,Moderado
VIV-04119,412.03,True,23,Casa,6,40,Ineficiente
VIV-04120,347.18,True,17,Casa,6,121,Moderado
VIV-04121,346.32,True,12,Casa,6,99,Moderado
VIV-04122,416.7,True,27,Casa,6,103,Ineficiente
VIV-04123,283.17,True,31,Casa,12,92,Moderado
VIV-04124,239.48,True,13,Casa,12,84,Eficiente
VIV-04125,408.05,True,31,Casa,12,73,Ineficiente
VIV-04126,369.46,True,24,Casa,6,102,Moderado
COM-04127,2694.91,False,40,Comercio,12,79,Ineficiente
COM-04128,2871.59,False,57,Comercio,12,33,Ineficiente
COM-04129,1981.76,True,33,Comercio,12,35,Ineficiente
VIV-04130,250.38,True,22,Casa,6,66,Eficiente
VIV-04131,388.46,True,20,Casa,12,106,Ineficiente
VIV-04132,341.44,True,13,Casa,6,90,Moderado
VIV-04133,459.86,True,31,Casa,6,123,Ineficiente
COM-04134,2186.1,True,36,Comercio,12,152,Moderado
VIV-04135,370.37,True,18,Casa,6,112,Moderado
VIV-04136,244.85,True,15,Casa,6,76,Eficiente
COM-04137,1477.53,False,41,Comercio,12,188,Eficiente
VIV-04138,361.96,True,17,Casa,12,87,Moderado
COM-04139,1946.39,True,37,Comercio,12,182,Eficiente
VIV-04140,385.43,True,27,Casa,12,127,Ineficiente
COM-04141,829.13,True,32,Comercio,12,114,Eficiente
VIV-04142,463.0,True,32,Casa,6,81,Ineficiente
COM-04143,2734.31,True,49,Comercio,12,119,Ineficiente
COM-04144,1488.31,False,52,Comercio,12,116,Eficiente
COM-04145,924.75,True,48,Comercio,12,80,Eficiente
VIV-04146,430.05,True,29,Casa,12,87,Ineficiente
VIV-04147,255.53,True,20,Casa,6,116,Eficiente
VIV-04148,270.09,True,22,Casa,6,133,Eficiente
COM-04149,1761.38,True,60,Comercio,12,156,Eficiente
VIV-04150,257.22,True,22,Casa,6,73,Eficiente
COM-04151,1702.71,True,34,Comercio,12,50,Ineficiente
VIV-04152,278.16,True,21,Casa,6,64,Moderado
VIV-04153,245.59,True,18,Casa,6,90,Eficiente
COM-04154,2802.6,False,40,Comercio,12,190,Moderado
VIV-04155,374.21,True,24,Casa,6,111,Ineficiente
VIV-04156,320.37,True,28,Casa,6,108,Moderado
VIV-04157,266.26,True,30,Casa,6,153,Eficiente
VIV-04158,284.58,True,26,Casa,12,90,Moderado
COM-04159,2115.68,True,58,Comercio,12,33,Ineficiente
VIV-04160,280.68,True,25,Casa,6,86,Moderado
VIV-04161,266.09,True,32,Casa,12,61,Eficiente
VIV-04162,258.07,True,16,Casa,12,56,Eficiente
VIV-04163,233.28,True,14,Casa,6,114,Eficiente
VIV-04164,379.14,True,20,Casa,6,96,Ineficiente
VIV-04165,424.58,True,29,Casa,6,43,Ineficiente
VIV-04166,375.2,True,15,Casa,6,146,Ineficiente
VIV-04167,363.96,True,18,Casa,6,117,Moderado
VIV-04168,271.0,True,28,Casa,6,59,Eficiente
COM-04169,1714.88,True,48,Comercio,12,74,Ineficiente
VIV-04170,224.93,True,13,Casa,12,59,Eficiente
VIV-04171,460.17,True,32,Casa,6,112,Ineficiente
COM-04172,1679.5,False,55,Comercio,12,73,Ineficiente
VIV-04173,379.37,True,18,Casa,6,55,Ineficiente
VIV-04174,259.07,True,16,Casa,12,72,Eficiente
VIV-04175,358.07,True,13,Casa,12,63,Moderado
VIV-04176,242.41,True,20,Casa,6,112,Eficiente
VIV-04177,261.63,True,17,Casa,12,74,Eficiente
VIV-04178,250.29,True,22,Casa,12,59,Eficiente
VIV-04179,281.12,True,30,Casa,6,105,Moderado
COM-04180,2296.03,False,58,Comercio,12,85,Ineficiente
COM-04181,2133.39,False,48,Comercio,12,60,Ineficiente
COM-04182,3245.45,False,43,Comercio,12,43,Ineficiente
VIV-04183,227.3,True,15,Casa,12,52,Eficiente
COM-04184,2753.21,True,57,Comercio,12,77,Ineficiente
VIV-04185,397.61,True,29,Casa,12,56,Ineficiente
VIV-04186,444.53,True,28,Casa,6,119,Ineficiente
VIV-04187,323.69,True,29,Casa,6,128,Moderado
VIV-04188,351.86,True,12,Casa,6,102,Moderado
VIV-04189,284.78,True,24,Casa,6,108,Moderado
VIV-04190,404.78,True,30,Casa,6,100,Ineficiente
VIV-04191,350.6,True,13,Casa,6,58,Moderado
VIV-04192,260.5,True,18,Casa,6,52,Eficiente
COM-04193,1767.63,True,67,Comercio,12,109,Moderado
COM-04194,1290.15,True,70,Comercio,12,189,Eficiente
VIV-04195,233.71,True,19,Casa,6,47,Eficiente
VIV-04196,246.24,True,18,Casa,12,101,Eficiente
VIV-04197,371.99,True,26,Casa,6,40,Ineficiente
COM-04198,2279.57,True,70,Comercio,12,188,Eficiente
VIV-04199,370.15,True,20,Casa,6,101,Moderado
COM-04200,2168.03,True,39,Comercio,12,158,Moderado
VIV-04201,277.48,True,25,Casa,6,56,Moderado
VIV-04202,221.47,True,13,Casa,6,80,Eficiente
VIV-04203,232.6,True,17,Casa,12,48,Eficiente
VIV-04204,377.06,True,26,Casa,12,84,Ineficiente
VIV-04205,409.16,True,29,Casa,12,131,Ineficiente
VIV-04206,290.2,True,23,Casa,6,129,Moderado
COM-04207,1149.23,True,47,Comercio,12,95,Eficiente
VIV-04208,266.76,True,22,Casa,6,94,Eficiente
VIV-04209,274.45,True,30,Casa,6,96,Eficiente
VIV-04210,277.67,True,26,Casa,12,89,Moderado
VIV-04211,379.46,True,16,Casa,12,127,Ineficiente
COM-04212,2383.12,False,74,Comercio,12,164,Moderado
VIV-04213,234.7,True,19,Casa,12,76,Eficiente
VIV-04214,381.74,True,20,Casa,6,81,Ineficiente
COM-04215,1725.83,True,57,Comercio,12,87,Moderado
VIV-04216,253.22,True,19,Casa,6,126,Eficiente
VIV-04217,265.33,True,20,Casa,6,75,Eficiente
VIV-04218,284.57,True,29,Casa,12,149,Moderado
VIV-04219,364.19,True,17,Casa,12,83,Moderado
VIV-04220,392.18,True,23,Casa,12,53,Ineficiente
COM-04221,2239.63,True,44,Comercio,12,110,Moderado
COM-04222,1933.18,False,34,Comercio,12,137,Moderado
VIV-04223,276.17,True,24,Casa,6,56,Eficiente
VIV-04224,242.58,True,19,Casa,6,88,Eficiente
VIV-04225,294.84,True,32,Casa,12,70,Moderado
VIV-04226,305.98,True,28,Casa,6,154,Moderado
VIV-04227,266.98,True,26,Casa,6,113,Eficiente
VIV-04228,238.0,True,15,Casa,6,73,Eficiente
VIV-04229,289.71,True,22,Casa,6,90,Moderado
COM-04230,2067.86,False,34,Comercio,12,55,Ineficiente
VIV-04231,320.5,True,31,Casa,6,111,Moderado
COM-04232,1184.96,True,63,Comercio,12,49,Ineficiente
VIV-04233,431.63,True,29,Casa,6,120,Ineficiente
VIV-04234,294.92,True,31,Casa,12,43,Moderado
COM-04235,2451.85,False,32,Comercio,12,103,Ineficiente
VIV-04236,242.06,True,17,Casa,12,93,Eficiente
COM-04237,1029.94,False,46,Comercio,12,62,Moderado
VIV-04238,246.32,True,25,Casa,6,96,Eficiente
VIV-04239,399.77,True,25,Casa,6,65,Ineficiente
VIV-04240,222.41,True,13,Casa,12,107,Eficiente
COM-04241,2100.93,True,54,Comercio,12,196,Eficiente
COM-04242,3378.6,False,62,Comercio,12,130,Ineficiente
VIV-04243,381.53,True,18,Casa,6,100,Ineficiente
COM-04244,1536.4,False,49,Comercio,12,45,Ineficiente
VIV-04245,268.51,True,32,Casa,6,82,Eficiente
VIV-04246,366.02,True,15,Casa,6,133,Moderado
VIV-04247,259.35,True,21,Casa,6,135,Eficiente
VIV-04248,340.78,True,14,Casa,12,101,Moderado
COM-04249,3421.33,True,64,Comercio,12,30,Ineficiente
VIV-04250,285.77,True,24,Casa,6,79,Moderado
COM-04251,1452.45,True,35,Comercio,12,38,Ineficiente
VIV-04252,335.75,True,12,Casa,6,84,Moderado
VIV-04253,347.09,True,12,Casa,6,40,Moderado
COM-04254,1717.0,False,64,Comercio,12,74,Ineficiente
VIV-04255,245.89,True,20,Casa,6,62,Eficiente
COM-04256,1647.67,True,45,Comercio,12,60,Ineficiente
COM-04257,1999.27,False,47,Comercio,12,125,Moderado
VIV-04258,423.47,True,25,Casa,6,83,Ineficiente
VIV-04259,374.51,True,27,Casa,12,82,Ineficiente
COM-04260,1357.78,False,32,Comercio,12,109,Eficiente
VIV-04261,346.82,True,16,Casa,6,67,Moderado
VIV-04262,312.07,True,27,Casa,6,82,Moderado
COM-04263,1487.26,True,53,Comercio,12,45,Ineficiente
COM-04264,2085.15,False,32,Comercio,12,169,Eficiente
VIV-04265,383.78,True,23,Casa,6,40,Ineficiente
COM-04266,2434.32,True,69,Comercio,12,67,Ineficiente
VIV-04267,402.99,True,28,Casa,6,74,Ineficiente
COM-04268,2263.18,False,67,Comercio,12,127,Moderado
VIV-04269,367.43,True,17,Casa,12,147,Moderado
VIV-04270,260.21,True,17,Casa,6,42,Eficiente
VIV-04271,235.84,True,12,Casa,6,71,Eficiente
COM-04272,1497.8,True,50,Comercio,12,116,Moderado
VIV-04273,330.48,True,32,Casa,12,73,Moderado
COM-04274,2548.26,False,43,Comercio,12,57,Ineficiente
VIV-04275,249.62,True,16,Casa,12,78,Eficiente
VIV-04276,228.77,True,16,Casa,6,79,Eficiente
VIV-04277,307.04,True,28,Casa,6,66,Moderado
VIV-04278,296.51,True,28,Casa,6,116,Moderado
COM-04279,1112.54,True,59,Comercio,12,153,Eficiente
VIV-04280,377.22,True,19,Casa,6,54,Ineficiente
COM-04281,2370.78,False,71,Comercio,12,65,Ineficiente
