id_equipo,id_inmueble,tipo_equipo,cantidad_equipos,potencia_watts,tecnologia_inverter,horas_uso_estimadas_dia,consumo_kwh_dia_equipo
EQ-11478,VIV-03706,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11479,VIV-03707,Iluminacion,10,15,True,10.91,1.6365
EQ-11480,VIV-03707,Refrigeracion,1,180,True,24.0,4.32
EQ-11481,VIV-03707,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11482,VIV-03708,Iluminacion,10,15,True,6.74,1.011
EQ-11483,VIV-03708,Refrigeracion,1,180,True,24.0,4.32
EQ-11484,VIV-03708,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11485,VIV-03709,Iluminacion,11,15,True,9.89,1.6319
EQ-11486,VIV-03709,Refrigeracion,1,180,True,24.0,4.32
EQ-11487,VIV-03709,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11488,VIV-03710,Iluminacion,27,15,True,8.07,3.2684
EQ-11489,VIV-03710,Refrigeracion,1,180,True,24.0,4.32
EQ-11490,VIV-03710,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11491,VIV-03711,Iluminacion,22,15,True,7.27,2.3991
EQ-11492,VIV-03711,Refrigeracion,1,180,True,24.0,4.32
EQ-11493,VIV-03711,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11494,VIV-03712,Iluminacion,24,15,True,6.5,2.34
EQ-11495,VIV-03712,Refrigeracion,1,350,False,24.0,8.4
EQ-11496,VIV-03712,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11497,COM-03713,Iluminacion,29,15,True,6.0,2.61
EQ-11498,COM-03713,Climatizacion,3,2200,False,9.0,59.4
EQ-11499,COM-03713,Computacion,10,150,True,8.0,12.0
EQ-11500,VIV-03714,Iluminacion,17,15,True,11.84,3.0192
EQ-11501,VIV-03714,Refrigeracion,1,350,False,24.0,8.4
EQ-11502,VIV-03714,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11503,VIV-03715,Iluminacion,11,15,True,7.38,1.2177
EQ-11504,VIV-03715,Refrigeracion,1,350,False,24.0,8.4
EQ-11505,VIV-03715,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11506,COM-03716,Iluminacion,38,15,True,11.14,6.3498
EQ-11507,COM-03716,Climatizacion,2,2200,True,9.0,39.6
EQ-11508,COM-03716,Computacion,7,150,True,8.0,8.4
EQ-11509,VIV-03717,Iluminacion,18,15,True,8.45,2.2815
EQ-11510,VIV-03717,Refrigeracion,1,350,False,24.0,8.4
EQ-11511,VIV-03717,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11512,VIV-03718,Iluminacion,20,15,True,11.75,3.525
EQ-11513,VIV-03718,Refrigeracion,1,350,False,24.0,8.4
EQ-11514,VIV-03718,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11515,VIV-03719,Iluminacion,17,15,True,7.91,2.017
EQ-11516,VIV-03719,Refrigeracion,1,350,False,24.0,8.4
EQ-11517,VIV-03719,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11518,VIV-03720,Iluminacion,19,15,True,10.49,2.9896
EQ-11519,VIV-03720,Refrigeracion,1,180,True,24.0,4.32
EQ-11520,VIV-03720,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11521,VIV-03721,Iluminacion,29,15,True,9.84,4.2804
EQ-11522,VIV-03721,Refrigeracion,1,350,False,24.0,8.4
EQ-11523,VIV-03721,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11524,VIV-03722,Iluminacion,30,15,True,6.69,3.0105
EQ-11525,VIV-03722,Refrigeracion,1,180,True,24.0,4.32
EQ-11526,VIV-03722,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11527,VIV-03723,Iluminacion,15,15,True,9.7,2.1825
EQ-11528,VIV-03723,Refrigeracion,1,350,False,24.0,8.4
EQ-11529,VIV-03723,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11530,VIV-03724,Iluminacion,22,15,True,9.38,3.0954
EQ-11531,VIV-03724,Refrigeracion,1,180,True,24.0,4.32
EQ-11532,VIV-03724,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11533,VIV-03725,Iluminacion,28,15,True,9.41,3.9522
EQ-11534,VIV-03725,Refrigeracion,1,180,True,24.0,4.32
EQ-11535,VIV-03725,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11536,VIV-03726,Iluminacion,11,15,True,7.09,1.1698
EQ-11537,VIV-03726,Refrigeracion,1,180,True,24.0,4.32
EQ-11538,VIV-03726,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11539,VIV-03727,Iluminacion,14,15,True,6.95,1.4595
EQ-11540,VIV-03727,Refrigeracion,1,180,True,24.0,4.32
EQ-11541,VIV-03727,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11542,COM-03728,Iluminacion,40,15,True,7.46,4.476
EQ-11543,COM-03728,Climatizacion,2,2200,False,9.0,39.6
EQ-11544,COM-03728,Computacion,3,150,True,8.0,3.6
EQ-11545,COM-03728,Refrigeracion,1,750,False,24.0,18.0
EQ-11546,VIV-03729,Iluminacion,16,15,True,7.37,1.7688
EQ-11547,VIV-03729,Refrigeracion,1,350,False,24.0,8.4
EQ-11548,VIV-03729,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11549,VIV-03730,Iluminacion,30,15,True,11.51,5.1795
EQ-11550,VIV-03730,Refrigeracion,1,180,True,24.0,4.32
EQ-11551,VIV-03730,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11552,VIV-03731,Iluminacion,10,15,True,8.84,1.326
EQ-11553,VIV-03731,Refrigeracion,1,350,False,24.0,8.4
EQ-11554,VIV-03731,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11555,VIV-03732,Iluminacion,20,15,True,10.0,3.0
EQ-11556,VIV-03732,Refrigeracion,1,350,False,24.0,8.4
EQ-11557,VIV-03732,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11558,VIV-03733,Iluminacion,27,15,True,11.08,4.4874
EQ-11559,VIV-03733,Refrigeracion,1,180,True,24.0,4.32
EQ-11560,VIV-03733,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11561,VIV-03734,Iluminacion,21,15,True,8.96,2.8224
EQ-11562,VIV-03734,Refrigeracion,1,180,True,24.0,4.32
EQ-11563,VIV-03734,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11564,VIV-03735,Iluminacion,17,15,True,7.59,1.9354
EQ-11565,VIV-03735,Refrigeracion,1,180,True,24.0,4.32
EQ-11566,VIV-03735,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11567,VIV-03736,Iluminacion,22,15,True,7.67,2.5311
EQ-11568,VIV-03736,Refrigeracion,1,350,False,24.0,8.4
EQ-11569,VIV-03736,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11570,VIV-03737,Iluminacion,13,15,True,9.33,1.8193
EQ-11571,VIV-03737,Refrigeracion,1,180,True,24.0,4.32
EQ-11572,VIV-03737,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11573,VIV-03738,Iluminacion,19,15,True,8.73,2.4881
EQ-11574,VIV-03738,Refrigeracion,1,180,True,24.0,4.32
EQ-11575,VIV-03738,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11576,COM-03739,Iluminacion,56,15,True,8.65,7.266
EQ-11577,COM-03739,Climatizacion,3,2200,True,9.0,59.4
EQ-11578,COM-03739,Computacion,4,150,True,8.0,4.8
EQ-11579,VIV-03740,Iluminacion,30,15,True,9.02,4.059
EQ-11580,VIV-03740,Refrigeracion,1,350,False,24.0,8.4
EQ-11581,VIV-03740,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11582,COM-03741,Iluminacion,25,15,True,6.18,2.3175
EQ-11583,COM-03741,Climatizacion,2,2200,True,9.0,39.6
EQ-11584,COM-03741,Computacion,12,150,True,8.0,14.4
EQ-11585,COM-03741,Refrigeracion,1,750,False,24.0,18.0
EQ-11586,VIV-03742,Iluminacion,16,15,True,10.69,2.5656
EQ-11587,VIV-03742,Refrigeracion,1,180,True,24.0,4.32
EQ-11588,VIV-03742,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11589,VIV-03743,Iluminacion,30,15,True,11.02,4.959
EQ-11590,VIV-03743,Refrigeracion,1,180,True,24.0,4.32
EQ-11591,VIV-03743,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11592,COM-03744,Iluminacion,44,15,True,6.37,4.2042
EQ-11593,COM-03744,Climatizacion,1,2200,True,9.0,19.8
EQ-11594,COM-03744,Computacion,7,150,True,8.0,8.4
EQ-11595,COM-03744,Refrigeracion,1,750,False,24.0,18.0
EQ-11596,VIV-03745,Iluminacion,12,15,True,8.41,1.5138
EQ-11597,VIV-03745,Refrigeracion,1,350,False,24.0,8.4
EQ-11598,VIV-03745,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11599,VIV-03746,Iluminacion,30,15,True,6.96,3.132
EQ-11600,VIV-03746,Refrigeracion,1,350,False,24.0,8.4
EQ-11601,VIV-03746,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11602,VIV-03747,Iluminacion,24,15,True,6.96,2.5056
EQ-11603,VIV-03747,Refrigeracion,1,180,True,24.0,4.32
EQ-11604,VIV-03747,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11605,VIV-03748,Iluminacion,20,15,True,6.71,2.013
EQ-11606,VIV-03748,Refrigeracion,1,350,False,24.0,8.4
EQ-11607,VIV-03748,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11608,VIV-03749,Iluminacion,18,15,True,6.71,1.8117
EQ-11609,VIV-03749,Refrigeracion,1,350,False,24.0,8.4
EQ-11610,VIV-03749,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11611,VIV-03750,Iluminacion,20,15,True,10.17,3.051
EQ-11612,VIV-03750,Refrigeracion,1,180,True,24.0,4.32
EQ-11613,VIV-03750,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11614,VIV-03751,Iluminacion,20,15,True,8.04,2.412
EQ-11615,VIV-03751,Refrigeracion,1,350,False,24.0,8.4
EQ-11616,VIV-03751,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11617,COM-03752,Iluminacion,48,15,True,6.08,4.3776
EQ-11618,COM-03752,Climatizacion,3,2200,True,9.0,59.4
EQ-11619,COM-03752,Computacion,2,150,True,8.0,2.4
EQ-11620,COM-03752,Refrigeracion,2,750,False,24.0,36.0
EQ-11621,COM-03753,Iluminacion,35,15,True,9.01,4.7302
EQ-11622,COM-03753,Climatizacion,1,2200,False,9.0,19.8
EQ-11623,COM-03753,Computacion,10,150,True,8.0,12.0
EQ-11624,COM-03754,Iluminacion,33,15,True,11.77,5.8261
EQ-11625,COM-03754,Climatizacion,3,2200,True,9.0,59.4
EQ-11626,COM-03754,Computacion,9,150,True,8.0,10.8
EQ-11627,COM-03754,Refrigeracion,2,750,False,24.0,36.0
EQ-11628,COM-03755,Iluminacion,26,15,True,10.2,3.978
EQ-11629,COM-03755,Climatizacion,2,2200,True,9.0,39.6
EQ-11630,COM-03755,Computacion,4,150,True,8.0,4.8
EQ-11631,COM-03756,Iluminacion,37,15,True,11.28,6.2604
EQ-11632,COM-03756,Climatizacion,2,2200,True,9.0,39.6
EQ-11633,COM-03756,Computacion,10,150,True,8.0,12.0
EQ-11634,VIV-03757,Iluminacion,27,15,True,8.77,3.5518
EQ-11635,VIV-03757,Refrigeracion,1,350,False,24.0,8.4
EQ-11636,VIV-03757,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11637,COM-03758,Iluminacion,42,15,True,7.01,4.4163
EQ-11638,COM-03758,Climatizacion,3,2200,True,9.0,59.4
EQ-11639,COM-03758,Computacion,3,150,True,8.0,3.6
EQ-11640,COM-03758,Refrigeracion,1,750,False,24.0,18.0
EQ-11641,VIV-03759,Iluminacion,11,15,True,11.67,1.9256
EQ-11642,VIV-03759,Refrigeracion,1,350,False,24.0,8.4
EQ-11643,VIV-03759,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11644,VIV-03760,Iluminacion,14,15,True,10.62,2.2302
EQ-11645,VIV-03760,Refrigeracion,1,180,True,24.0,4.32
EQ-11646,VIV-03760,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11647,VIV-03761,Iluminacion,30,15,True,8.87,3.9915
EQ-11648,VIV-03761,Refrigeracion,1,350,False,24.0,8.4
EQ-11649,VIV-03761,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11650,VIV-03762,Iluminacion,30,15,True,7.85,3.5325
EQ-11651,VIV-03762,Refrigeracion,1,350,False,24.0,8.4
EQ-11652,VIV-03762,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11653,COM-03763,Iluminacion,28,15,True,8.76,3.6792
EQ-11654,COM-03763,Climatizacion,3,2200,True,9.0,59.4
EQ-11655,COM-03763,Computacion,9,150,True,8.0,10.8
EQ-11656,VIV-03764,Iluminacion,11,15,True,10.01,1.6516
EQ-11657,VIV-03764,Refrigeracion,1,180,True,24.0,4.32
EQ-11658,VIV-03764,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11659,VIV-03765,Iluminacion,30,15,True,6.77,3.0465
EQ-11660,VIV-03765,Refrigeracion,1,180,True,24.0,4.32
EQ-11661,VIV-03765,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11662,VIV-03766,Iluminacion,20,15,True,11.6,3.48
EQ-11663,VIV-03766,Refrigeracion,1,350,False,24.0,8.4
EQ-11664,VIV-03766,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11665,VIV-03767,Iluminacion,24,15,True,9.73,3.5028
EQ-11666,VIV-03767,Refrigeracion,1,350,False,24.0,8.4
EQ-11667,VIV-03767,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11668,VIV-03768,Iluminacion,23,15,True,11.37,3.9226
EQ-11669,VIV-03768,Refrigeracion,1,350,False,24.0,8.4
EQ-11670,VIV-03768,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11671,VIV-03769,Iluminacion,28,15,True,7.04,2.9568
EQ-11672,VIV-03769,Refrigeracion,1,180,True,24.0,4.32
EQ-11673,VIV-03769,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11674,COM-03770,Iluminacion,51,15,True,11.16,8.5374
EQ-11675,COM-03770,Climatizacion,2,2200,False,9.0,39.6
EQ-11676,COM-03770,Computacion,8,150,True,8.0,9.6
EQ-11677,COM-03770,Refrigeracion,2,750,False,24.0,36.0
EQ-11678,COM-03771,Iluminacion,51,15,True,10.23,7.826
EQ-11679,COM-03771,Climatizacion,1,2200,True,9.0,19.8
EQ-11680,COM-03771,Computacion,11,150,True,8.0,13.2
EQ-11681,VIV-03772,Iluminacion,26,15,True,11.62,4.5318
EQ-11682,VIV-03772,Refrigeracion,1,180,True,24.0,4.32
EQ-11683,VIV-03772,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11684,VIV-03773,Iluminacion,18,15,True,6.02,1.6254
EQ-11685,VIV-03773,Refrigeracion,1,350,False,24.0,8.4
EQ-11686,VIV-03773,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11687,VIV-03774,Iluminacion,20,15,True,9.84,2.952
EQ-11688,VIV-03774,Refrigeracion,1,350,False,24.0,8.4
EQ-11689,VIV-03774,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11690,VIV-03775,Iluminacion,10,15,True,11.39,1.7085
EQ-11691,VIV-03775,Refrigeracion,1,180,True,24.0,4.32
EQ-11692,VIV-03775,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11693,COM-03776,Iluminacion,52,15,True,11.92,9.2976
EQ-11694,COM-03776,Climatizacion,1,2200,False,9.0,19.8
EQ-11695,COM-03776,Computacion,6,150,True,8.0,7.2
EQ-11696,VIV-03777,Iluminacion,15,15,True,6.49,1.4602
EQ-11697,VIV-03777,Refrigeracion,1,180,True,24.0,4.32
EQ-11698,VIV-03777,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11699,VIV-03778,Iluminacion,16,15,True,6.36,1.5264
EQ-11700,VIV-03778,Refrigeracion,1,350,False,24.0,8.4
EQ-11701,VIV-03778,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11702,VIV-03779,Iluminacion,17,15,True,9.65,2.4608
EQ-11703,VIV-03779,Refrigeracion,1,350,False,24.0,8.4
EQ-11704,VIV-03779,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11705,VIV-03780,Iluminacion,26,15,True,7.58,2.9562
EQ-11706,VIV-03780,Refrigeracion,1,350,False,24.0,8.4
EQ-11707,VIV-03780,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11708,COM-03781,Iluminacion,59,15,True,7.53,6.664
EQ-11709,COM-03781,Climatizacion,2,2200,True,9.0,39.6
EQ-11710,COM-03781,Computacion,12,150,True,8.0,14.4
EQ-11711,VIV-03782,Iluminacion,12,15,True,11.68,2.1024
EQ-11712,VIV-03782,Refrigeracion,1,180,True,24.0,4.32
EQ-11713,VIV-03782,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11714,VIV-03783,Iluminacion,22,15,True,11.32,3.7356
EQ-11715,VIV-03783,Refrigeracion,1,180,True,24.0,4.32
EQ-11716,VIV-03783,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11717,VIV-03784,Iluminacion,24,15,True,8.08,2.9088
EQ-11718,VIV-03784,Refrigeracion,1,180,True,24.0,4.32
EQ-11719,VIV-03784,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11720,VIV-03785,Iluminacion,29,15,True,6.64,2.8884
EQ-11721,VIV-03785,Refrigeracion,1,180,True,24.0,4.32
EQ-11722,VIV-03785,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11723,VIV-03786,Iluminacion,17,15,True,8.11,2.068
EQ-11724,VIV-03786,Refrigeracion,1,180,True,24.0,4.32
EQ-11725,VIV-03786,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11726,COM-03787,Iluminacion,23,15,True,7.76,2.6772
EQ-11727,COM-03787,Climatizacion,3,2200,False,9.0,59.4
EQ-11728,COM-03787,Computacion,8,150,True,8.0,9.6
EQ-11729,COM-03788,Iluminacion,42,15,True,6.23,3.9249
EQ-11730,COM-03788,Climatizacion,3,2200,False,9.0,59.4
EQ-11731,COM-03788,Computacion,8,150,True,8.0,9.6
EQ-11732,COM-03788,Refrigeracion,1,750,False,24.0,18.0
EQ-11733,VIV-03789,Iluminacion,11,15,True,6.35,1.0478
EQ-11734,VIV-03789,Refrigeracion,1,350,False,24.0,8.4
EQ-11735,VIV-03789,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11736,VIV-03790,Iluminacion,21,15,True,6.26,1.9719
EQ-11737,VIV-03790,Refrigeracion,1,350,False,24.0,8.4
EQ-11738,VIV-03790,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11739,VIV-03791,Iluminacion,27,15,True,6.48,2.6244
EQ-11740,VIV-03791,Refrigeracion,1,180,True,24.0,4.32
EQ-11741,VIV-03791,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11742,COM-03792,Iluminacion,51,15,True,7.66,5.8599
EQ-11743,COM-03792,Climatizacion,3,2200,False,9.0,59.4
EQ-11744,COM-03792,Computacion,8,150,True,8.0,9.6
EQ-11745,COM-03793,Iluminacion,28,15,True,6.91,2.9022
EQ-11746,COM-03793,Climatizacion,3,2200,False,9.0,59.4
EQ-11747,COM-03793,Computacion,6,150,True,8.0,7.2
EQ-11748,COM-03793,Refrigeracion,2,750,False,24.0,36.0
EQ-11749,COM-03794,Iluminacion,23,15,True,7.16,2.4702
EQ-11750,COM-03794,Climatizacion,1,2200,True,9.0,19.8
EQ-11751,COM-03794,Computacion,9,150,True,8.0,10.8
EQ-11752,COM-03794,Refrigeracion,1,750,False,24.0,18.0
EQ-11753,VIV-03795,Iluminacion,17,15,True,11.93,3.0422
EQ-11754,VIV-03795,Refrigeracion,1,350,False,24.0,8.4
EQ-11755,VIV-03795,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11756,COM-03796,Iluminacion,20,15,True,7.4,2.22
EQ-11757,COM-03796,Climatizacion,2,2200,True,9.0,39.6
EQ-11758,COM-03796,Computacion,5,150,True,8.0,6.0
EQ-11759,COM-03797,Iluminacion,57,15,True,9.25,7.9088
EQ-11760,COM-03797,Climatizacion,3,2200,False,9.0,59.4
EQ-11761,COM-03797,Computacion,7,150,True,8.0,8.4
EQ-11762,VIV-03798,Iluminacion,21,15,True,10.58,3.3327
EQ-11763,VIV-03798,Refrigeracion,1,350,False,24.0,8.4
EQ-11764,VIV-03798,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11765,VIV-03799,Iluminacion,12,15,True,8.04,1.4472
EQ-11766,VIV-03799,Refrigeracion,1,180,True,24.0,4.32
EQ-11767,VIV-03799,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11768,VIV-03800,Iluminacion,24,15,True,8.41,3.0276
EQ-11769,VIV-03800,Refrigeracion,1,350,False,24.0,8.4
EQ-11770,VIV-03800,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11771,VIV-03801,Iluminacion,11,15,True,6.61,1.0907
EQ-11772,VIV-03801,Refrigeracion,1,180,True,24.0,4.32
EQ-11773,VIV-03801,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11774,VIV-03802,Iluminacion,30,15,True,9.5,4.275
EQ-11775,VIV-03802,Refrigeracion,1,180,True,24.0,4.32
EQ-11776,VIV-03802,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11777,VIV-03803,Iluminacion,30,15,True,10.59,4.7655
EQ-11778,VIV-03803,Refrigeracion,1,350,False,24.0,8.4
EQ-11779,VIV-03803,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11780,VIV-03804,Iluminacion,15,15,True,10.63,2.3918
EQ-11781,VIV-03804,Refrigeracion,1,350,False,24.0,8.4
EQ-11782,VIV-03804,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11783,VIV-03805,Iluminacion,26,15,True,11.0,4.29
EQ-11784,VIV-03805,Refrigeracion,1,180,True,24.0,4.32
EQ-11785,VIV-03805,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11786,VIV-03806,Iluminacion,13,15,True,10.38,2.0241
EQ-11787,VIV-03806,Refrigeracion,1,350,False,24.0,8.4
EQ-11788,VIV-03806,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11789,VIV-03807,Iluminacion,27,15,True,9.28,3.7584
EQ-11790,VIV-03807,Refrigeracion,1,180,True,24.0,4.32
EQ-11791,VIV-03807,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11792,VIV-03808,Iluminacion,15,15,True,11.01,2.4772
EQ-11793,VIV-03808,Refrigeracion,1,180,True,24.0,4.32
EQ-11794,VIV-03808,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11795,VIV-03809,Iluminacion,17,15,True,9.7,2.4735
EQ-11796,VIV-03809,Refrigeracion,1,350,False,24.0,8.4
EQ-11797,VIV-03809,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11798,VIV-03810,Iluminacion,21,15,True,8.67,2.7311
EQ-11799,VIV-03810,Refrigeracion,1,350,False,24.0,8.4
EQ-11800,VIV-03810,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11801,VIV-03811,Iluminacion,15,15,True,11.58,2.6055
EQ-11802,VIV-03811,Refrigeracion,1,180,True,24.0,4.32
EQ-11803,VIV-03811,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11804,VIV-03812,Iluminacion,16,15,True,10.04,2.4096
EQ-11805,VIV-03812,Refrigeracion,1,180,True,24.0,4.32
EQ-11806,VIV-03812,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11807,COM-03813,Iluminacion,54,15,True,10.65,8.6265
EQ-11808,COM-03813,Climatizacion,3,2200,False,9.0,59.4
EQ-11809,COM-03813,Computacion,10,150,True,8.0,12.0
EQ-11810,COM-03813,Refrigeracion,2,750,False,24.0,36.0
EQ-11811,VIV-03814,Iluminacion,30,15,True,7.35,3.3075
EQ-11812,VIV-03814,Refrigeracion,1,180,True,24.0,4.32
EQ-11813,VIV-03814,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11814,VIV-03815,Iluminacion,28,15,True,11.13,4.6746
EQ-11815,VIV-03815,Refrigeracion,1,350,False,24.0,8.4
EQ-11816,VIV-03815,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11817,VIV-03816,Iluminacion,27,15,True,8.16,3.3048
EQ-11818,VIV-03816,Refrigeracion,1,180,True,24.0,4.32
EQ-11819,VIV-03816,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11820,VIV-03817,Iluminacion,24,15,True,10.66,3.8376
EQ-11821,VIV-03817,Refrigeracion,1,350,False,24.0,8.4
EQ-11822,VIV-03817,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11823,VIV-03818,Iluminacion,20,15,True,10.61,3.183
EQ-11824,VIV-03818,Refrigeracion,1,350,False,24.0,8.4
EQ-11825,VIV-03818,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11826,VIV-03819,Iluminacion,29,15,True,8.47,3.6845
EQ-11827,VIV-03819,Refrigeracion,1,350,False,24.0,8.4
EQ-11828,VIV-03819,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11829,VIV-03820,Iluminacion,15,15,True,7.04,1.584
EQ-11830,VIV-03820,Refrigeracion,1,350,False,24.0,8.4
EQ-11831,VIV-03820,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11832,VIV-03821,Iluminacion,30,15,True,8.51,3.8295
EQ-11833,VIV-03821,Refrigeracion,1,350,False,24.0,8.4
EQ-11834,VIV-03821,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11835,VIV-03822,Iluminacion,29,15,True,8.1,3.5235
EQ-11836,VIV-03822,Refrigeracion,1,350,False,24.0,8.4
EQ-11837,VIV-03822,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11838,VIV-03823,Iluminacion,26,15,True,11.27,4.3953
EQ-11839,VIV-03823,Refrigeracion,1,350,False,24.0,8.4
EQ-11840,VIV-03823,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11841,VIV-03824,Iluminacion,16,15,True,9.94,2.3856
EQ-11842,VIV-03824,Refrigeracion,1,180,True,24.0,4.32
EQ-11843,VIV-03824,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11844,COM-03825,Iluminacion,48,15,True,6.33,4.5576
EQ-11845,COM-03825,Climatizacion,3,2200,True,9.0,59.4
EQ-11846,COM-03825,Computacion,4,150,True,8.0,4.8
EQ-11847,VIV-03826,Iluminacion,19,15,True,10.2,2.907
EQ-11848,VIV-03826,Refrigeracion,1,350,False,24.0,8.4
EQ-11849,VIV-03826,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-11850,VIV-03827,Iluminacion,10,15,True,7.76,1.164
